"createdAt","processingDuration"
"2023-07-31 09:26:11.17321","12.505473"
"2023-07-31 09:26:12.174938","12.494265"
"2023-07-31 09:26:13.163142","13.504733"
"2023-07-31 09:26:14.167659","12.689413"
"2023-07-31 09:26:15.179596","12.068196"
"2023-07-31 09:26:16.170041","12.427184"
"2023-07-31 09:26:17.168869","12.699266"
"2023-07-31 09:26:18.171422","12.244678"
"2023-07-31 09:26:19.171343","12.908373"
"2023-07-31 09:26:20.164563","12.127216"
"2023-07-31 09:26:21.17077","11.8861"
"2023-07-31 09:26:22.176967","12.598803"
"2023-07-31 09:26:23.176832","12.697654"
"2023-07-31 09:26:24.174866","13.60764"
"2023-07-31 09:26:25.163866","18.042344"
"2023-07-31 09:26:26.174824","17.528051"
"2023-07-31 09:26:27.178059","15.136251"
"2023-07-31 09:26:28.181253","13.405733"
"2023-07-31 09:26:29.16879","15.969047"
"2023-07-31 09:26:30.166523","21.259533"
"2023-07-31 09:26:31.175983","25.600473"
"2023-07-31 09:26:32.164798","12.187449"
"2023-07-31 09:26:33.16536","25.01604"
"2023-07-31 09:26:34.173755","25.315155"
"2023-07-31 09:26:35.171067","14.35384"
"2023-07-31 09:26:36.176558","12.241752"
"2023-07-31 09:26:37.169051","14.89869"
"2023-07-31 09:26:38.180232","22.382937"
"2023-07-31 09:26:39.176568","21.881728"
"2023-07-31 09:26:40.177018","14.557994"
"2023-07-31 09:26:41.175605","13.104883"
"2023-07-31 09:26:42.165855","13.254987"
"2023-07-31 09:26:43.171028","24.98695"
"2023-07-31 09:26:44.170641","22.581993"
"2023-07-31 09:26:45.169105","20.902563"
"2023-07-31 09:26:46.172734","21.157055"
"2023-07-31 09:26:47.169019","20.766861"
"2023-07-31 09:26:48.181776","21.275544"
"2023-07-31 09:26:49.17586","24.054734"
"2023-07-31 09:26:50.179203","28.669879"
"2023-07-31 09:26:51.169675","27.136791"
"2023-07-31 09:26:52.169303","26.757567"
"2023-07-31 09:26:53.173636","25.852778"
"2023-07-31 09:26:54.17387","37.888254"
"2023-07-31 09:26:55.172402","38.37523"
"2023-07-31 09:26:56.180503","32.588585"
"2023-07-31 09:26:57.1859","39.357386"
"2023-07-31 09:26:58.171791","38.893365"
"2023-07-31 09:26:59.173096","37.354541"
"2023-07-31 09:27:00.173919","37.278807"
"2023-07-31 09:27:01.174058","35.913432"
"2023-07-31 09:27:02.166079","34.833814"
"2023-07-31 09:27:03.172365","11.325874"
"2023-07-31 09:27:04.178933","14.907353"
"2023-07-31 09:27:05.175892","13.309827"
"2023-07-31 09:27:06.174717","15.122531"
"2023-07-31 09:27:07.16574","18.89376"
"2023-07-31 09:27:08.173848","25.969842"
"2023-07-31 09:27:09.173102","28.99394"
"2023-07-31 09:27:10.168372","13.428038"
"2023-07-31 09:27:11.225616","34.46616"
"2023-07-31 09:27:12.170611","54.573131"
"2023-07-31 09:27:13.177267","15.175937"
"2023-07-31 09:27:14.169753","48.685811"
"2023-07-31 09:27:15.170962","14.940183"
"2023-07-31 09:27:16.180394","46.357908"
"2023-07-31 09:27:17.168325","33.53362"
"2023-07-31 09:27:18.178135","51.781559"
"2023-07-31 09:27:19.175665","11.770513"
"2023-07-31 09:27:20.180215","67.980108"
"2023-07-31 09:27:21.171189","62.798438"
"2023-07-31 09:27:22.178744","18.656694"
"2023-07-31 09:27:23.171968","12.410095"
"2023-07-31 09:27:24.176641","16.721493"
"2023-07-31 09:27:25.173282","59.48003"
"2023-07-31 09:27:26.178253","13.172217"
"2023-07-31 09:27:27.164504","11.890245"
"2023-07-31 09:27:28.177179","12.943675"
"2023-07-31 09:27:29.173291","99.886419"
"2023-07-31 09:27:30.176794","78.881458"
"2023-07-31 09:27:31.176912","49.36224"
"2023-07-31 09:27:32.169426","15.102755"
"2023-07-31 09:27:33.165862","11.75946"
"2023-07-31 09:27:34.174127","12.571425"
"2023-07-31 09:27:35.168241","15.104222"
"2023-07-31 09:27:36.162071","77.486288"
"2023-07-31 09:27:37.182464","15.033237"
"2023-07-31 09:27:38.17211","11.47069"
"2023-07-31 09:27:39.180844","105.272922"
"2023-07-31 09:27:40.177982","11.989754"
"2023-07-31 09:27:41.170342","13.058009"
"2023-07-31 09:27:42.171856","108.923672"
"2023-07-31 09:27:43.170011","76.048813"
"2023-07-31 09:27:44.181712","11.866843"
"2023-07-31 09:27:45.187839","13.026572"
"2023-07-31 09:27:46.17252","95.398778"
"2023-07-31 09:27:47.168526","107.001245"
"2023-07-31 09:27:48.1776","14.295748"
"2023-07-31 09:27:49.161195","111.44679"
"2023-07-31 09:27:50.175614","11.136801"
"2023-07-31 09:27:51.167663","14.02962"
"2023-07-31 09:27:52.185604","12.203094"
"2023-07-31 09:27:53.170716","12.621769"
"2023-07-31 09:27:54.168805","104.201067"
"2023-07-31 09:27:55.173773","84.938263"
"2023-07-31 09:27:56.172195","13.879746"
"2023-07-31 09:27:57.178735","99.586433"
"2023-07-31 09:27:58.170554","11.808746"
"2023-07-31 09:27:59.17355","102.340814"
"2023-07-31 09:28:00.176235","98.715501"
"2023-07-31 09:28:01.164364","11.231816"
"2023-07-31 09:28:02.173061","13.903964"
"2023-07-31 09:28:03.16443","11.569941"
"2023-07-31 09:28:04.166306","98.163964"
"2023-07-31 09:28:05.161948","13.362047"
"2023-07-31 09:28:06.165563","98.824966"
"2023-07-31 09:28:07.171637","11.692227"
"2023-07-31 09:28:08.173934","13.447872"
"2023-07-31 09:28:09.171813","102.281635"
"2023-07-31 09:28:10.171152","99.010049"
"2023-07-31 09:28:11.174006","102.44409"
"2023-07-31 09:28:12.175258","101.633361"
"2023-07-31 09:28:13.175278","89.868146"
"2023-07-31 09:28:14.181001","95.886243"
"2023-07-31 09:28:15.166336","89.767311"
"2023-07-31 09:28:16.168049","93.16"
"2023-07-31 09:28:17.173148","95.156023"
"2023-07-31 09:28:18.167902","12.37539"
"2023-07-31 09:28:19.181511","92.378187"
"2023-07-31 09:28:20.176017","89.945533"
"2023-07-31 09:28:21.168828","86.438147"
"2023-07-31 09:28:22.16311","78.262334"
"2023-07-31 09:28:23.172677","11.730855"
"2023-07-31 09:28:24.17899","14.47863"
"2023-07-31 09:28:25.168912","13.307154"
"2023-07-31 09:28:26.171287","12.318761"
"2023-07-31 09:28:27.174506","15.176568"
"2023-07-31 09:28:28.178526","12.344405"
"2023-07-31 09:28:29.175535","12.355708"
"2023-07-31 09:28:30.174937","13.448044"
"2023-07-31 09:28:31.163865","11.583761"
"2023-07-31 09:28:32.174444","12.973167"
"2023-07-31 09:28:33.173744","11.799287"
