"createdAt","processingDuration"
"2023-07-31 09:54:23.534602",NULL
"2023-07-31 09:54:24.525567","250.45159"
"2023-07-31 09:54:25.525926","256.922545"
"2023-07-31 09:54:26.533195",NULL
"2023-07-31 09:54:27.529716","193.772023"
"2023-07-31 09:54:28.531793","205.589037"
"2023-07-31 09:54:29.530416","183.118129"
"2023-07-31 09:54:30.530236","279.152796"
"2023-07-31 09:54:31.525265","59.952926"
"2023-07-31 09:54:32.532857",NULL
"2023-07-31 09:54:33.526013","213.543409"
"2023-07-31 09:54:34.545022","165.521885"
"2023-07-31 09:54:35.524983","252.733002"
"2023-07-31 09:54:36.538153","185.868037"
"2023-07-31 09:54:37.526295","187.988182"
"2023-07-31 09:54:38.521601","72.856513"
"2023-07-31 09:54:39.543219","195.851548"
"2023-07-31 09:54:40.525447","115.501402"
"2023-07-31 09:54:41.523347",NULL
"2023-07-31 09:54:42.532968","193.165298"
"2023-07-31 09:54:43.530361","199.042191"
"2023-07-31 09:54:44.527223",NULL
"2023-07-31 09:54:45.537587","243.423559"
"2023-07-31 09:54:46.528966","36.837749"
"2023-07-31 09:54:47.533548","237.288756"
"2023-07-31 09:54:48.523279","104.911583"
"2023-07-31 09:54:49.535513","55.527687"
"2023-07-31 09:54:50.528334","109.211087"
"2023-07-31 09:54:51.5249","154.049569"
"2023-07-31 09:54:52.536825","223.236712"
"2023-07-31 09:54:53.524055",NULL
"2023-07-31 09:54:54.52472","96.753709"
"2023-07-31 09:54:55.5273","192.994731"
"2023-07-31 09:54:56.520563","114.788723"
"2023-07-31 09:54:57.53938","21.890489"
"2023-07-31 09:54:58.532722","137.306043"
"2023-07-31 09:54:59.533696","206.108273"
"2023-07-31 09:55:00.544888","28.212353"
"2023-07-31 09:55:01.542301","203.935836"
"2023-07-31 09:55:02.533744","161.174548"
"2023-07-31 09:55:03.535736","98.088963"
"2023-07-31 09:55:04.537951","229.202392"
"2023-07-31 09:55:05.524171","153.453288"
"2023-07-31 09:55:06.535041","151.503705"
"2023-07-31 09:55:07.533959","137.330349"
"2023-07-31 09:55:08.529865","191.45425"
"2023-07-31 09:55:09.522063","151.703953"
"2023-07-31 09:55:10.52664","14.40536"
"2023-07-31 09:55:11.530474","118.770705"
"2023-07-31 09:55:12.53334","216.193888"
"2023-07-31 09:55:13.546622","37.589702"
"2023-07-31 09:55:14.524765","200.24917"
"2023-07-31 09:55:15.528727","237.866561"
"2023-07-31 09:55:16.527662","193.879866"
"2023-07-31 09:55:17.542491","19.962647"
"2023-07-31 09:55:18.539774","215.106978"
"2023-07-31 09:55:19.533613","129.189487"
"2023-07-31 09:55:20.535558","214.430491"
"2023-07-31 09:55:21.524911","186.964077"
"2023-07-31 09:55:22.538253","18.341364"
"2023-07-31 09:55:23.536925","17.530978"
"2023-07-31 09:55:24.540437","193.950354"
"2023-07-31 09:55:25.52855","186.656883"
"2023-07-31 09:55:26.52331","223.958797"
"2023-07-31 09:55:27.527068","182.047374"
"2023-07-31 09:55:28.618817","183.029121"
"2023-07-31 09:55:29.535856","204.200688"
"2023-07-31 09:55:30.527498","155.183199"
"2023-07-31 09:55:31.530633","21.230619"
"2023-07-31 09:55:32.530441","196.094774"
"2023-07-31 09:55:33.522831","17.777813"
"2023-07-31 09:55:34.527837","197.877506"
"2023-07-31 09:55:35.525101","220.593121"
"2023-07-31 09:55:36.529106","217.41742"
"2023-07-31 09:55:37.533058","190.428028"
"2023-07-31 09:55:38.520509","179.423573"
"2023-07-31 09:55:39.540144","177.411185"
"2023-07-31 09:55:40.531142","13.485704"
"2023-07-31 09:55:41.528042","189.335774"
"2023-07-31 09:55:42.539131","214.657483"
"2023-07-31 09:55:43.531967","210.472075"
"2023-07-31 09:55:44.526969","14.332549"
"2023-07-31 09:55:45.535248","12.412567"
"2023-07-31 09:55:46.533831","192.855215"
"2023-07-31 09:55:47.529187","183.719692"
"2023-07-31 09:55:48.533617","184.384334"
"2023-07-31 09:55:49.528361","190.803866"
"2023-07-31 09:55:50.525242","204.702073"
"2023-07-31 09:55:51.528756","181.932978"
"2023-07-31 09:55:52.529958","185.268599"
"2023-07-31 09:55:53.541984","194.358608"
"2023-07-31 09:55:54.528905","198.451745"
"2023-07-31 09:55:55.530566","200.263475"
"2023-07-31 09:55:56.520957","194.070456"
"2023-07-31 09:55:57.522351","183.600446"
"2023-07-31 09:55:58.525632","183.844067"
"2023-07-31 09:55:59.524003","156.132695"
"2023-07-31 09:56:00.519351","195.207713"
"2023-07-31 09:56:01.532575","195.631674"
"2023-07-31 09:56:02.533009","11.938253"
"2023-07-31 09:56:03.540956","15.393141"
"2023-07-31 09:56:04.529013","15.344615"
"2023-07-31 09:56:05.518848","170.784602"
"2023-07-31 09:56:06.525397","177.5822"
"2023-07-31 09:56:07.527099","12.918429"
"2023-07-31 09:56:08.523104","161.036037"
"2023-07-31 09:56:09.527458","15.342304"
"2023-07-31 09:56:10.528888","181.597854"
"2023-07-31 09:56:11.513098","178.861556"
"2023-07-31 09:56:12.529837","173.814135"
"2023-07-31 09:56:13.521574","178.390947"
"2023-07-31 09:56:14.53074","158.100796"
"2023-07-31 09:56:15.52221","12.914054"
"2023-07-31 09:56:16.528937","12.543054"
"2023-07-31 09:56:17.532661","163.757012"
"2023-07-31 09:56:18.548921","169.715691"
"2023-07-31 09:56:19.539587","12.523713"
"2023-07-31 09:56:20.540049","12.152088"
"2023-07-31 09:56:21.531498","154.274492"
"2023-07-31 09:56:22.532645","13.693169"
"2023-07-31 09:56:23.52509","15.153968"
"2023-07-31 09:56:24.51971","14.113574"
"2023-07-31 09:56:25.525172","16.514457"
"2023-07-31 09:56:26.532861","18.390541"
"2023-07-31 09:56:27.540109","19.174016"
"2023-07-31 09:56:28.531551","26.030425"
"2023-07-31 09:56:29.524442","16.50507"
"2023-07-31 09:56:30.531934","26.723964"
"2023-07-31 09:56:31.539457","15.803357"
"2023-07-31 09:56:32.533827","43.803275"
"2023-07-31 09:56:33.539116","36.784536"
